Cryo,Map Resolution,PDB,Peak Level,Size Cutoff >,Cryo Type,vTree#,numOfVoxels,numberOfNeighbors,neighbor trees,Max Density,MinDensity,AvgDensity,stdDensity,Percentage of voxels within 1 std,Percentage of voxels within 2 std,PCA_EigenValue1,PCA_EigenValue2,PCA_EigenValue3,PCA Thickness Ratio ev1/ev2,PCA Thickness Ratio ev2/ev3,Structure Tensor Helix (Percentage),Structure Tensor Sheet (Percentage),Percentage of voxels with density less than average,Radius of Gyration,Width,Hlx overlap (percentage),Strand overlap (percentage),Loop overlap (percentage),Unknown (percentage) - most likely outside protein model (noise),Label
ProteinSet/emd_6906_A.mrc,5.7,ProteinSet/5zam.pdb,0.95,9,Authentic,174,20,2,71 82,0.49,0.45,0.47,0.01,0.65,1,1.56,1.04,0.88,1.51,1.18,0.45,0.55,0.5,1.9,1.93747,1,0,0,0,Helix
ProteinSet/emd_6906_A.mrc,5.7,ProteinSet/5zam.pdb,0.95,9,Authentic,160,33,2,98 124,0.47,0.4,0.44,0.02,0.67,0.97,2.96,2.08,0.81,1.42,2.58,0.73,0.27,0.48,2.5,3.87495,0.12,0,0,0.88,Unknown
ProteinSet/emd_6906_A.mrc,5.7,ProteinSet/5zam.pdb,0.95,9,Authentic,158,34,3,24 35 157,0.49,0.42,0.46,0.02,0.65,1,5.45,1.48,0.72,3.69,2.05,0.44,0.56,0.47,2.8,3.06341,0.53,0,0.47,0,Helix
ProteinSet/emd_6906_A.mrc,5.7,ProteinSet/5zam.pdb,0.95,9,Authentic,164,27,3,3 117 159,0.57,0.48,0.52,0.02,0.67,1,2.11,1.56,0.9,1.35,1.75,0.7,0.3,0.56,2.2,3.06341,1,0,0,0,Helix
ProteinSet/emd_6906_A.mrc,5.7,ProteinSet/5zam.pdb,0.95,9,Authentic,170,21,2,12 144,0.44,0.38,0.41,0.02,0.76,1,2.45,1.07,0.69,2.3,1.54,0.38,0.62,0.48,2.1,2.74,0,0,0.33,0.67,Unknown
ProteinSet/emd_6906_A.mrc,5.7,ProteinSet/5zam.pdb,0.95,9,Authentic,30,258,4,6 21 31 35,0.68,0.51,0.6,0.04,0.67,0.96,20.88,5.05,2.72,4.13,1.86,0.43,0.57,0.52,5.4,4.33232,0.49,0.07,0.44,0,Helix
ProteinSet/emd_6906_A.mrc,5.7,ProteinSet/5zam.pdb,0.95,9,Authentic,24,278,10,4 17 56 90 103 143 157 158 179 188,0.63,0.45,0.54,0.04,0.59,0.98,25.98,6.78,2.42,3.83,2.8,0.42,0.58,0.47,6,4.33232,0.38,0.03,0.59,0,Loop
ProteinSet/emd_6906_A.mrc,5.7,ProteinSet/5zam.pdb,0.95,9,Authentic,18,296,3,7 115 121,0.65,0.44,0.54,0.04,0.66,0.96,23,6.37,3.2,3.61,1.99,0.36,0.64,0.52,5.8,7.9884,0.08,0.92,0,0,Sheet
ProteinSet/emd_6906_A.mrc,5.7,ProteinSet/5zam.pdb,0.95,9,Authentic,19,290,4,46 63 116 193,0.62,0.45,0.55,0.03,0.72,0.94,23.07,5.18,3.72,4.45,1.39,0.53,0.47,0.5,5.7,6.42587,0.17,0,0.83,0,Loop
ProteinSet/emd_6906_A.mrc,5.7,ProteinSet/5zam.pdb,0.95,9,Authentic,25,276,5,5 27 125 138 165,0.69,0.52,0.6,0.04,0.62,0.97,18.9,6.02,3.69,3.14,1.63,0.54,0.46,0.55,5.4,7.37768,0.84,0,0.15,0,Helix
ProteinSet/emd_6906_A.mrc,5.7,ProteinSet/5zam.pdb,0.95,9,Authentic,31,257,6,14 17 30 73 168 183,0.7,0.5,0.6,0.04,0.66,0.96,17.54,6.38,3.5,2.75,1.83,0.42,0.58,0.51,5.3,7.37768,0,0.5,0.49,0,Sheet
ProteinSet/emd_6906_A.mrc,5.7,ProteinSet/5zam.pdb,0.95,9,Authentic,171,21,2,34 129,0.55,0.49,0.52,0.02,0.62,0.95,2.45,1.24,0.47,1.97,2.66,0.38,0.62,0.52,2.1,2.37291,0.48,0.48,0.05,0,Helix
ProteinSet/emd_6906_A.mrc,5.7,ProteinSet/5zam.pdb,0.95,9,Authentic,165,26,3,3 25 27,0.58,0.53,0.55,0.01,0.69,0.96,2.08,1.35,0.82,1.55,1.64,0.27,0.73,0.46,2.1,2.37291,0.92,0,0.04,0.04,Helix
ProteinSet/emd_6906_A.mrc,5.7,ProteinSet/5zam.pdb,0.95,9,Authentic,159,34,2,12 164,0.57,0.45,0.5,0.03,0.71,0.94,4.09,1.48,0.82,2.76,1.81,0.79,0.21,0.59,2.6,2.37291,0.88,0,0.12,0,Helix
ProteinSet/emd_6906_A.mrc,5.7,ProteinSet/5zam.pdb,0.95,9,Authentic,173,20,2,2 7,0.52,0.46,0.48,0.02,0.6,1,4.14,0.62,0.49,6.65,1.26,0.7,0.3,0.55,2.3,2.37291,0,0,1,0,Loop
ProteinSet/emd_6906_A.mrc,5.7,ProteinSet/5zam.pdb,0.95,9,Authentic,167,24,3,1 68 131,0.52,0.47,0.49,0.02,0.54,1,4.76,0.81,0.46,5.85,1.76,0.21,0.79,0.5,2.5,3.3558,0,0,1,0,Loop
ProteinSet/emd_6906_A.mrc,5.7,ProteinSet/5zam.pdb,0.95,9,Authentic,27,271,5,10 25 156 165 189,0.64,0.43,0.55,0.04,0.68,0.96,29.56,4.85,4.08,6.1,1.19,0.62,0.38,0.5,6.3,5.12607,0.93,0,0,0.07,Helix
ProteinSet/emd_6906_A.mrc,5.7,ProteinSet/5zam.pdb,0.95,9,Authentic,33,249,4,50 57 64 96,0.63,0.49,0.55,0.03,0.66,0.96,14.53,6.31,3.51,2.3,1.8,0.57,0.43,0.56,5,4.11,0.56,0,0.43,0.01,Helix
ProteinSet/emd_6906_A.mrc,5.7,ProteinSet/5zam.pdb,0.95,9,Authentic,32,256,4,17 73 120 147,0.72,0.46,0.58,0.05,0.71,0.95,21.89,5.88,3.1,3.72,1.89,0.38,0.62,0.55,5.6,5.12607,0.92,0,0.07,0.01,Helix
ProteinSet/emd_6906_A.mrc,5.7,ProteinSet/5zam.pdb,0.95,9,Authentic,26,271,4,5 68 118 123,0.78,0.49,0.6,0.06,0.73,0.95,14.49,7.74,5.11,1.87,1.51,0.5,0.5,0.59,5.3,4.74582,1,0,0,0,Helix
ProteinSet/emd_6906_A.mrc,5.7,ProteinSet/5zam.pdb,0.95,9,Authentic,166,25,2,47 148,0.48,0.43,0.46,0.02,0.56,0.96,2.08,1.42,0.81,1.47,1.75,0.44,0.56,0.52,2.1,3.3558,0,0,1,0,Loop
ProteinSet/emd_6906_A.mrc,5.7,ProteinSet/5zam.pdb,0.95,9,Authentic,172,20,0,,0.43,0.38,0.4,0.01,0.65,1,2,1.29,0.49,1.56,2.62,0.45,0.55,0.5,2,3.06341,0,0,0,1,Unknown
ProteinSet/emd_6906_A.mrc,5.7,ProteinSet/5zam.pdb,0.95,9,Authentic,115,107,4,18 34 83 88,0.61,0.5,0.56,0.03,0.64,0.99,9.57,3.22,1.33,2.98,2.41,0.3,0.7,0.51,3.8,6.42587,0,1,0,0,Sheet
ProteinSet/emd_6906_A.mrc,5.7,ProteinSet/5zam.pdb,0.95,9,Authentic,101,137,3,2 45 107,0.64,0.52,0.57,0.03,0.66,0.96,5.88,4.39,2.74,1.34,1.6,0.53,0.47,0.53,3.7,4.54378,0,0.48,0.5,0.02,Loop
ProteinSet/emd_6906_A.mrc,5.7,ProteinSet/5zam.pdb,0.95,9,Authentic,9,368,5,10 55 85 123 134,0.64,0.51,0.58,0.03,0.65,0.97,25.01,7.04,3.29,3.55,2.14,0.43,0.57,0.54,6,7.11873,0.24,0,0.7,0.06,Loop
ProteinSet/emd_6906_A.mrc,5.7,ProteinSet/5zam.pdb,0.95,9,Authentic,129,84,4,34 48 83 171,0.55,0.48,0.52,0.02,0.6,1,5.02,3.32,1.74,1.52,1.9,0.21,0.79,0.45,3.3,2.37291,0.04,0.01,0.93,0.02,Loop
ProteinSet/emd_6906_A.mrc,5.7,ProteinSet/5zam.pdb,0.95,9,Authentic,82,176,3,54 116 174,0.57,0.43,0.49,0.03,0.66,0.95,13.49,3.58,2.44,3.77,1.47,0.45,0.55,0.56,4.5,4.11,1,0,0,0,Helix
ProteinSet/emd_6906_A.mrc,5.7,ProteinSet/5zam.pdb,0.95,9,Authentic,96,146,5,13 16 33 44 57,0.56,0.48,0.52,0.02,0.66,0.96,12.82,8.7,1.14,1.47,7.62,0.51,0.49,0.58,4.8,4.54378,0.59,0,0.27,0.14,Helix
ProteinSet/emd_6906_A.mrc,5.7,ProteinSet/5zam.pdb,0.95,9,Authentic,69,195,4,12 65 117 135,0.66,0.48,0.54,0.04,0.64,0.97,13.17,3.76,3.01,3.5,1.25,0.62,0.38,0.55,4.5,5.12607,1,0,0,0,Helix
ProteinSet/emd_6906_A.mrc,5.7,ProteinSet/5zam.pdb,0.95,9,Authentic,41,235,6,58 62 70 81 181 182,0.6,0.46,0.52,0.03,0.63,0.97,12.27,6.1,3.59,2.01,1.7,0.4,0.6,0.54,4.8,5.12607,0.99,0,0.01,0,Helix
ProteinSet/emd_6906_A.mrc,5.7,ProteinSet/5zam.pdb,0.95,9,Authentic,55,221,5,9 22 78 134 148,0.67,0.49,0.56,0.04,0.67,0.96,11.37,4.93,3.64,2.31,1.35,0.44,0.56,0.57,4.6,5.64865,0.07,0,0.93,0,Loop
ProteinSet/emd_6906_A.mrc,5.7,ProteinSet/5zam.pdb,0.95,9,Authentic,54,221,3,82 117 145,0.6,0.45,0.52,0.04,0.62,0.97,18.29,4.07,2.57,4.49,1.58,0.67,0.33,0.57,5.1,5.12607,1,0,0,0,Helix
ProteinSet/emd_6906_A.mrc,5.7,ProteinSet/5zam.pdb,0.95,9,Authentic,40,235,3,87 139 163,0.6,0.4,0.48,0.04,0.63,0.97,12.84,8.03,2.64,1.6,3.04,0.55,0.45,0.51,4.9,7.87005,0.56,0,0,0.44,Helix
ProteinSet/emd_6906_A.mrc,5.7,ProteinSet/5zam.pdb,0.95,9,Authentic,68,197,5,26 76 131 134 167,0.73,0.49,0.57,0.05,0.7,0.95,15.6,4.51,2.4,3.46,1.88,0.56,0.44,0.59,4.8,4.11,0.9,0,0.1,0,Helix
ProteinSet/emd_6906_A.mrc,5.7,ProteinSet/5zam.pdb,0.95,9,Authentic,97,143,3,70 137 153,0.58,0.43,0.51,0.04,0.63,0.99,10.49,3.96,2.37,2.65,1.67,0.55,0.45,0.52,4.2,4.54378,0.99,0,0,0.01,Helix
ProteinSet/emd_6906_A.mrc,5.7,ProteinSet/5zam.pdb,0.95,9,Authentic,83,175,5,34 78 112 115 129,0.61,0.5,0.55,0.02,0.65,0.97,9.92,4.23,3.39,2.34,1.25,0.46,0.54,0.54,4.3,5.12607,0,0.17,0.79,0.04,Loop
ProteinSet/emd_6906_A.mrc,5.7,ProteinSet/5zam.pdb,0.95,9,Authentic,8,376,4,6 12 65 185,0.64,0.48,0.54,0.04,0.64,0.97,40.94,5.74,2.46,7.13,2.34,0.55,0.45,0.54,7.1,4.54378,0.87,0.01,0.13,0,Helix
ProteinSet/emd_6906_A.mrc,5.7,ProteinSet/5zam.pdb,0.95,9,Authentic,128,86,3,1 100 122,0.54,0.45,0.5,0.02,0.58,0.98,4.36,3.37,1.82,1.29,1.86,0.6,0.4,0.5,3.2,3.06341,0,0,1,0,Loop
ProteinSet/emd_6906_A.mrc,5.7,ProteinSet/5zam.pdb,0.95,9,Authentic,100,137,2,110 128,0.57,0.44,0.5,0.03,0.62,0.96,6.66,3.83,2.77,1.74,1.38,0.36,0.64,0.51,3.7,4.11,0,0,1,0,Loop
ProteinSet/emd_6906_A.mrc,5.7,ProteinSet/5zam.pdb,0.95,9,Authentic,114,108,3,13 111 152,0.51,0.43,0.47,0.02,0.61,0.96,9.19,2.92,2.01,3.15,1.45,0.45,0.55,0.46,3.8,3.06341,0.02,0,0.98,0,Loop
ProteinSet/emd_6906_A.mrc,5.7,ProteinSet/5zam.pdb,0.95,9,Authentic,102,137,1,78,0.64,0.44,0.55,0.04,0.69,0.95,9.94,3.59,2.37,2.77,1.51,0.4,0.6,0.47,4.1,4.74582,0.36,0,0.63,0.01,Loop
ProteinSet/emd_6906_A.mrc,5.7,ProteinSet/5zam.pdb,0.95,9,Authentic,116,104,2,19 82,0.48,0.41,0.45,0.02,0.65,0.97,6.46,3.07,1.97,2.1,1.56,0.5,0.5,0.48,3.5,5.64865,0.15,0,0.85,0,Loop
ProteinSet/emd_6906_A.mrc,5.7,ProteinSet/5zam.pdb,0.95,9,Authentic,95,147,2,37 130,0.55,0.45,0.5,0.02,0.62,0.97,9.6,3.55,2.18,2.71,1.63,0.41,0.59,0.51,4,4.93961,0,0,1,0,Loop
ProteinSet/emd_6906_A.mrc,5.7,ProteinSet/5zam.pdb,0.95,9,Authentic,81,177,2,41 62,0.55,0.42,0.47,0.03,0.66,0.97,8.85,4.97,2.92,1.78,1.71,0.45,0.55,0.51,4.2,4.11,0.98,0,0,0.02,Helix
ProteinSet/emd_6906_A.mrc,5.7,ProteinSet/5zam.pdb,0.95,9,Authentic,56,221,4,24 61 73 179,0.7,0.5,0.58,0.04,0.64,0.96,13.71,4.07,3.14,3.37,1.3,0.57,0.43,0.53,4.7,4.54378,1,0,0,0,Helix
ProteinSet/emd_6906_A.mrc,5.7,ProteinSet/5zam.pdb,0.95,9,Authentic,42,233,3,4 38 120,0.6,0.46,0.53,0.03,0.67,0.96,15.54,7.18,2.35,2.17,3.05,0.65,0.35,0.52,5.1,4.33232,0.85,0.05,0.09,0,Helix
ProteinSet/emd_6906_A.mrc,5.7,ProteinSet/5zam.pdb,0.95,9,Authentic,43,231,7,39 50 75 108 142 151 161,0.54,0.43,0.47,0.03,0.64,0.97,10.88,6.77,2.79,1.61,2.43,0.46,0.54,0.53,4.6,6.12683,1,0,0,0,Helix
ProteinSet/emd_6906_A.mrc,5.7,ProteinSet/5zam.pdb,0.95,9,Authentic,57,219,5,33 44 75 96 177,0.58,0.49,0.53,0.02,0.66,0.96,12.08,5.14,3.38,2.35,1.52,0.5,0.5,0.56,4.6,4.93961,0.69,0,0.31,0,Helix
ProteinSet/emd_6906_A.mrc,5.7,ProteinSet/5zam.pdb,0.95,9,Authentic,80,177,5,3 66 89 99 135,0.65,0.49,0.56,0.04,0.64,0.97,11.21,3.65,2.85,3.07,1.28,0.62,0.38,0.55,4.3,5.97169,0.68,0,0.32,0,Helix
ProteinSet/emd_6906_A.mrc,5.7,ProteinSet/5zam.pdb,0.95,9,Authentic,94,150,2,6 178,0.69,0.49,0.58,0.05,0.67,0.96,8.38,4.16,2.13,2.02,1.95,0.41,0.59,0.59,3.9,4.33232,0,0,1,0,Loop
ProteinSet/emd_6906_A.mrc,5.7,ProteinSet/5zam.pdb,0.95,9,Authentic,117,104,4,3 54 69 164,0.63,0.44,0.52,0.04,0.63,0.97,4.96,3.7,2.35,1.34,1.57,0.3,0.7,0.57,3.4,3.06341,1,0,0,0,Helix
ProteinSet/emd_6906_A.mrc,5.7,ProteinSet/5zam.pdb,0.95,9,Authentic,103,137,3,17 24 90,0.59,0.46,0.52,0.03,0.64,0.99,9.26,3.06,2.6,3.03,1.18,0.58,0.42,0.45,3.9,4.93961,0.99,0.01,0,0,Helix
ProteinSet/emd_6906_A.mrc,5.7,ProteinSet/5zam.pdb,0.95,9,Authentic,107,128,4,2 28 47 101,0.62,0.48,0.54,0.04,0.65,0.97,6.29,5.47,2.01,1.15,2.72,0.43,0.57,0.55,3.8,4.11,0.02,0.07,0.9,0.01,Loop
ProteinSet/emd_6906_A.mrc,5.7,ProteinSet/5zam.pdb,0.95,9,Authentic,113,111,3,58 130 182,0.54,0.43,0.48,0.02,0.63,0.98,6.28,3.27,3.04,1.92,1.08,0.23,0.77,0.51,3.6,3.3558,0.05,0,0.95,0.01,Loop
ProteinSet/emd_6906_A.mrc,5.7,ProteinSet/5zam.pdb,0.95,9,Authentic,90,164,3,24 103 143,0.63,0.44,0.52,0.05,0.6,0.96,11.76,3.27,2.44,3.6,1.34,0.65,0.35,0.55,4.3,5.12607,1,0,0,0,Helix
ProteinSet/emd_6906_A.mrc,5.7,ProteinSet/5zam.pdb,0.95,9,Authentic,84,173,2,36 49,0.54,0.43,0.48,0.03,0.61,0.98,12.28,4.96,1.91,2.47,2.6,0.6,0.4,0.49,4.5,9.97375,1,0,0,0,Helix
ProteinSet/emd_6906_A.mrc,5.7,ProteinSet/5zam.pdb,0.95,9,Authentic,53,223,1,20,0.53,0.41,0.47,0.02,0.69,0.95,18.52,6.14,3.02,3.02,2.03,0.39,0.61,0.51,5.3,12.33,0.02,0,0.7,0.27,Loop
ProteinSet/emd_6906_A.mrc,5.7,ProteinSet/5zam.pdb,0.95,9,Authentic,47,227,5,2 15 91 107 166,0.66,0.47,0.57,0.04,0.67,0.95,9.02,7.84,3.37,1.15,2.33,0.34,0.66,0.56,4.6,7.9884,0,1,0,0,Sheet
ProteinSet/emd_6906_A.mrc,5.7,ProteinSet/5zam.pdb,0.95,9,Authentic,46,228,2,19 23,0.62,0.49,0.54,0.03,0.63,0.96,9.99,7.68,2.77,1.3,2.78,0.46,0.54,0.54,4.6,6.42587,0.19,0,0.56,0.25,Loop
ProteinSet/emd_6906_A.mrc,5.7,ProteinSet/5zam.pdb,0.95,9,Authentic,52,224,2,22 85,0.67,0.45,0.55,0.05,0.64,0.99,15.48,3.87,3.22,4,1.2,0.6,0.4,0.54,4.8,5.12607,1,0,0,0,Helix
ProteinSet/emd_6906_A.mrc,5.7,ProteinSet/5zam.pdb,0.95,9,Authentic,85,173,3,9 10 52,0.65,0.49,0.57,0.04,0.6,0.98,17.11,3.49,2.02,4.89,1.73,0.65,0.35,0.53,4.8,3.3558,0.97,0,0,0.03,Helix
ProteinSet/emd_6906_A.mrc,5.7,ProteinSet/5zam.pdb,0.95,9,Authentic,91,159,3,2 47 119,0.61,0.5,0.54,0.03,0.63,0.97,9.63,3.36,2.83,2.86,1.19,0.65,0.35,0.5,4.1,5.64865,0.04,0.95,0.01,0,Sheet
ProteinSet/emd_6906_A.mrc,5.7,ProteinSet/5zam.pdb,0.95,9,Authentic,112,115,2,22 83,0.65,0.49,0.55,0.04,0.62,0.97,5.99,3.31,2.23,1.81,1.48,0.71,0.29,0.55,3.5,4.11,0.3,0.04,0.04,0.61,Unknown
ProteinSet/emd_6906_A.mrc,5.7,ProteinSet/5zam.pdb,0.95,9,Authentic,106,133,3,20 79 194,0.53,0.4,0.49,0.03,0.71,0.95,8.94,6.06,2.02,1.47,3,0.32,0.68,0.47,4.2,4.54378,0.09,0.17,0.71,0.04,Loop
ProteinSet/emd_6906_A.mrc,5.7,ProteinSet/5zam.pdb,0.95,9,Authentic,138,59,4,25 51 66 99,0.55,0.46,0.51,0.02,0.69,0.93,4.46,2.2,1.44,2.02,1.53,0.41,0.59,0.53,2.9,4.11,0,0,1,0,Loop
ProteinSet/emd_6906_A.mrc,5.7,ProteinSet/5zam.pdb,0.95,9,Authentic,110,118,4,15 100 121 154,0.57,0.46,0.51,0.03,0.66,0.95,11.14,2.69,1.59,4.13,1.7,0.77,0.23,0.51,4,3.3558,0.58,0,0.42,0,Helix
ProteinSet/emd_6906_A.mrc,5.7,ProteinSet/5zam.pdb,0.95,9,Authentic,104,135,1,190,0.6,0.46,0.52,0.03,0.67,0.97,7.64,3.46,2.18,2.21,1.59,0.55,0.45,0.57,3.7,3.3558,0,0.02,0.98,0,Loop
ProteinSet/emd_6906_A.mrc,5.7,ProteinSet/5zam.pdb,0.95,9,Authentic,87,169,3,40 45 60,0.64,0.5,0.57,0.03,0.63,0.99,9.26,6.04,2.38,1.53,2.54,0.44,0.56,0.48,4.3,3.3558,0.38,0.09,0.14,0.38,Helix
ProteinSet/emd_6906_A.mrc,5.7,ProteinSet/5zam.pdb,0.95,9,Authentic,93,156,4,35 92 149 184,0.61,0.43,0.51,0.04,0.67,0.96,12.63,3.53,2.19,3.58,1.62,0.51,0.49,0.53,4.4,4.54378,0.63,0,0.37,0,Helix
ProteinSet/emd_6906_A.mrc,5.7,ProteinSet/5zam.pdb,0.95,9,Authentic,44,230,6,13 57 74 96 111 177,0.58,0.47,0.53,0.02,0.69,0.96,16.92,6.51,2.81,2.6,2.31,0.38,0.62,0.56,5.2,7.87005,1,0,0,0,Helix
ProteinSet/emd_6906_A.mrc,5.7,ProteinSet/5zam.pdb,0.95,9,Authentic,50,226,5,33 43 75 108 111,0.59,0.43,0.51,0.03,0.67,0.95,19.03,6.45,2,2.95,3.22,0.41,0.59,0.52,5.3,4.54378,1,0,0,0,Helix
ProteinSet/emd_6906_A.mrc,5.7,ProteinSet/5zam.pdb,0.95,9,Authentic,78,183,4,28 55 83 102,0.63,0.52,0.57,0.03,0.62,0.97,8.83,5.23,2.91,1.69,1.8,0.27,0.73,0.51,4.2,4.11,0,0,0.99,0.01,Loop
ProteinSet/emd_6906_A.mrc,5.7,ProteinSet/5zam.pdb,0.95,9,Authentic,79,179,3,20 38 106,0.57,0.45,0.5,0.03,0.67,0.94,11.64,4.58,2.35,2.54,1.95,0.35,0.65,0.52,4.4,6.27813,0.02,0.84,0.14,0,Sheet
ProteinSet/emd_6906_A.mrc,5.7,ProteinSet/5zam.pdb,0.95,9,Authentic,51,225,5,86 105 125 138 175,0.7,0.41,0.56,0.05,0.7,0.94,12.45,5.41,3.91,2.3,1.39,0.27,0.73,0.56,4.7,4.74582,0,0,0.83,0.17,Loop
ProteinSet/emd_6906_A.mrc,5.7,ProteinSet/5zam.pdb,0.95,9,Authentic,45,229,3,60 87 101,0.7,0.53,0.6,0.04,0.66,0.96,9.71,7.24,2.77,1.34,2.62,0.31,0.69,0.55,4.5,4.54378,0.82,0.03,0.04,0.11,Helix
ProteinSet/emd_6906_A.mrc,5.7,ProteinSet/5zam.pdb,0.95,9,Authentic,92,158,3,65 72 93,0.64,0.47,0.55,0.04,0.68,0.97,11.26,3.3,3.06,3.41,1.08,0.47,0.53,0.59,4.3,3.87495,0.99,0,0.01,0,Helix
ProteinSet/emd_6906_A.mrc,5.7,ProteinSet/5zam.pdb,0.95,9,Authentic,86,173,1,51,0.57,0.41,0.5,0.04,0.66,0.97,11.96,4.17,2.11,2.86,1.98,0.6,0.4,0.48,4.4,3.87495,0,0,0.95,0.05,Loop
ProteinSet/emd_6906_A.mrc,5.7,ProteinSet/5zam.pdb,0.95,9,Authentic,105,134,3,51 109 118,0.71,0.49,0.58,0.05,0.64,0.97,6.08,4.98,1.97,1.22,2.53,0.51,0.49,0.58,3.7,4.74582,1,0,0,0,Helix
ProteinSet/emd_6906_A.mrc,5.7,ProteinSet/5zam.pdb,0.95,9,Authentic,111,118,4,13 44 50 114,0.56,0.48,0.52,0.02,0.65,0.97,5.32,3.94,2.76,1.35,1.43,0.43,0.57,0.55,3.5,3.87495,1,0,0,0,Helix
ProteinSet/emd_6906_A.mrc,5.7,ProteinSet/5zam.pdb,0.95,9,Authentic,139,55,1,40,0.49,0.42,0.46,0.02,0.64,0.98,5.37,1.81,1.36,2.97,1.33,0.36,0.64,0.51,3,1.93747,0.78,0,0,0.22,Helix
ProteinSet/emd_0288_E.mrc,5,ProteinSet/6hv9.pdb,0.95,9,Authentic,23,25,1,10,0.46,0.4,0.43,0.02,0.68,0.96,4.21,0.97,0.57,4.36,1.7,0.44,0.56,0.56,2.4,2.39023,0.04,0,0,0.96,Unknown
ProteinSet/emd_0288_E.mrc,5,ProteinSet/6hv9.pdb,0.95,9,Authentic,22,28,3,3 6 11,0.53,0.48,0.51,0.02,0.57,1,1.99,1.65,0.93,1.21,1.78,0.36,0.64,0.61,2.2,1.95161,0.86,0,0.07,0.07,Helix
ProteinSet/emd_0288_E.mrc,5,ProteinSet/6hv9.pdb,0.95,9,Authentic,9,207,3,1 12 26,0.62,0.42,0.5,0.04,0.69,0.96,14.87,5.33,2.65,2.79,2.01,0.48,0.52,0.53,4.9,8.16419,0.99,0,0,0.01,Helix
ProteinSet/emd_0288_E.mrc,5,ProteinSet/6hv9.pdb,0.95,9,Authentic,20,64,1,6,0.64,0.47,0.53,0.04,0.63,0.98,5.9,1.81,1.39,3.26,1.3,0.41,0.59,0.56,3.1,3.3803,0.52,0,0,0.48,Helix
ProteinSet/emd_0288_E.mrc,5,ProteinSet/6hv9.pdb,0.95,9,Authentic,21,48,1,1,0.55,0.41,0.48,0.03,0.63,0.94,3.4,2.09,1.19,1.63,1.75,0.42,0.58,0.58,2.7,3.08577,0.27,0,0,0.73,Unknown
ProteinSet/emd_0288_E.mrc,5,ProteinSet/6hv9.pdb,0.95,9,Authentic,8,222,5,7 10 13 17 24,0.62,0.41,0.51,0.04,0.69,0.95,20.58,4.9,2.39,4.2,2.05,0.66,0.34,0.54,5.4,6.01528,0.94,0.03,0,0.03,Helix
ProteinSet/emd_0288_E.mrc,5,ProteinSet/6hv9.pdb,0.95,9,Authentic,25,20,0,,0.49,0.42,0.45,0.02,0.6,1,2.16,1.31,0.49,1.65,2.66,0.3,0.7,0.55,2,2.39023,0,0,0,1,Unknown
ProteinSet/emd_0288_E.mrc,5,ProteinSet/6hv9.pdb,0.95,9,Authentic,19,69,2,5 12,0.59,0.43,0.49,0.04,0.7,0.96,6.92,2.7,0.99,2.56,2.73,0.61,0.39,0.57,3.3,5.16349,1,0,0,0,Helix
ProteinSet/emd_0288_E.mrc,5,ProteinSet/6hv9.pdb,0.95,9,Authentic,18,89,4,2 6 11 17,0.57,0.45,0.5,0.03,0.65,0.97,8.18,3.64,1.31,2.25,2.79,0.64,0.36,0.55,3.7,5.16349,1,0,0,0,Helix
ProteinSet/emd_0288_E.mrc,5,ProteinSet/6hv9.pdb,0.95,9,Authentic,24,22,3,8 12 13,0.53,0.47,0.49,0.02,0.64,0.95,1.74,1.06,0.9,1.63,1.19,0.5,0.5,0.55,2,2.39023,0.18,0.82,0,0,Sheet
ProteinSet/emd_0288_E.mrc,5,ProteinSet/6hv9.pdb,0.95,9,Authentic,26,20,3,9 12 17,0.54,0.46,0.49,0.03,0.7,1,2.14,1.34,0.82,1.6,1.63,0.2,0.8,0.6,2.1,3.08577,1,0,0,0,Helix
ProteinSet/emd_0288_E.mrc,5,ProteinSet/6hv9.pdb,0.95,9,Authentic,3,316,6,6 7 11 13 15 22,0.54,0.44,0.49,0.02,0.62,0.98,19.72,10.15,2.8,1.94,3.62,0.39,0.61,0.51,5.8,6.76059,0.03,0.26,0.71,0,Loop
ProteinSet/emd_0288_E.mrc,5,ProteinSet/6hv9.pdb,0.95,9,Authentic,16,124,3,1 2 30,0.66,0.44,0.52,0.05,0.71,0.94,11.04,4.54,2.18,2.43,2.09,0.45,0.55,0.57,4.3,5.16349,1,0,0,0,Helix
ProteinSet/emd_0288_E.mrc,5,ProteinSet/6hv9.pdb,0.95,9,Authentic,17,93,5,2 8 12 18 26,0.61,0.45,0.51,0.04,0.66,0.94,8.09,4.51,2.12,1.8,2.12,0.47,0.53,0.58,3.9,4.97566,1,0,0,0,Helix
ProteinSet/emd_0288_E.mrc,5,ProteinSet/6hv9.pdb,0.95,9,Authentic,2,340,5,14 16 17 18 30,0.73,0.47,0.57,0.07,0.61,0.97,50.21,3.69,2.69,13.61,1.37,0.86,0.14,0.55,7.6,8.94342,1,0,0,0,Helix
ProteinSet/emd_0288_E.mrc,5,ProteinSet/6hv9.pdb,0.95,9,Authentic,15,132,2,3 7,0.56,0.45,0.49,0.03,0.65,0.96,7.08,4.92,2.4,1.44,2.05,0.47,0.53,0.59,3.9,5.16349,0.36,0,0.64,0,Loop
